time,surface_temp_c,temp_anomaly_c,climate_avg_c,surface_temp_f,temp_anomaly_f,climate_avg_f
1940-01-01,3.755165,-1.1228110943772553,4.877976094377255,38.759297,-2.0210599698790594,40.78035696987906
1940-02-01,3.0761993,-0.38160838482567927,3.457807684825679,37.53715874,-0.6868950926862227,38.224053832686224
1940-03-01,2.4721875,-0.7792421726678854,3.2514296726678853,36.4499375,-1.4026359108021937,37.852573410802194
1940-04-01,3.6397822,-1.12314112787531,4.76292332787531,38.55160796,-2.0216540301755583,40.57326199017556
1940-05-01,7.1461315,-0.5419814521009515,7.688112952100951,44.8630367,-0.9755666137817126,45.83860331378171
1940-06-01,11.628129,-0.29614430975616896,11.924273309756169,52.9306322,-0.5330597575611041,53.4636919575611
1940-07-01,15.154984,-0.7474975250690108,15.902481525069012,59.2789712,-1.3454955451242194,60.624466745124224
1940-08-01,15.877393,-1.586461875169386,17.463854875169385,60.5793074,-2.8556313753048945,63.43493877530489
1940-09-01,14.8346,-1.0921958456246679,15.926795845624667,58.70228,-1.965952522124402,60.6682325221244
1940-10-01,12.043402,-1.0390246496454194,13.08242664964542,53.6781236,-1.870244369361755,55.548367969361756
1940-11-01,9.509983,-0.7494679047196395,10.259450904719639,49.1179694,-1.3490422284953512,50.46701162849535
1940-12-01,6.910258,-0.7174672579511174,7.627725257951117,44.4384644,-1.2914410643120113,45.72990546431201
1941-01-01,4.7995434,-0.0784331185047581,4.8779765185047586,40.63917812,-0.1411796133085646,40.78035773330856
1941-02-01,2.7070644,-0.7507434245140471,3.457807824514047,36.87271592,-1.3513381641252846,38.224054084125285
1941-03-01,1.8262577,-1.4251718025320468,3.251429502532047,35.28726386,-2.5653092445576844,37.852573104557685
1941-04-01,4.0026765,-0.7602469363526102,4.76292343635261,39.2048177,-1.3684444854346984,40.5732621854347
1941-05-01,6.770346,-0.9177678626486556,7.688113862648656,44.1866228,-1.6519821527675802,45.83860495276758
1941-06-01,10.959327,-0.9649461620739931,11.924273162073993,51.7267886,-1.7369030917331876,53.46369169173319
1941-07-01,14.935349,-0.9671334104567695,15.90248241045677,58.8836282,-1.740840138822185,60.62446833882218
1941-08-01,15.603572,-1.8602833922212636,17.463855392221262,60.086429599999995,-3.3485101059982747,63.434939705998275
1941-09-01,14.716951,-1.2098454398130174,15.926796439813018,58.4905118,-2.1777217916634313,60.66823359166343
1941-10-01,12.101529,-0.980897265034827,13.082426265034826,53.7827522,-1.7656150770626886,55.54836727706269
1941-11-01,9.468519,-0.7909319597818674,10.259450959781867,49.043334200000004,-1.4236775276073612,50.467011727607364
1941-12-01,6.6643834,-0.9633412803199566,7.6277246803199565,43.99589012,-1.734014304575922,45.72990442457592
1942-01-01,3.9381616,-0.9398144444620179,4.8779760444620175,39.08869088,-1.6916660000316324,40.78035688003163
1942-02-01,2.3274977,-1.1303096642957258,3.457807364295726,36.18949586,-2.0345573957323064,38.22405325573231
1942-03-01,2.5331876,-0.7182421067957042,3.2514297067957045,36.55973768,-1.2928357922322675,37.852573472232265
1942-04-01,3.94063,-0.822293418372713,4.762923418372713,39.093134,-1.4801281530708832,40.573262153070885
1942-05-01,8.361862,0.6737484965427832,7.688113503457217,47.051351600000004,1.2127472937770098,45.83860430622299
1942-06-01,12.153979,0.2297054918130995,11.9242735081869,53.8771622,0.4134698852635791,53.46369231473642
1942-07-01,15.908547,0.006064498299170555,15.90248250170083,60.6353846,0.010916096938507,60.62446850306149
1942-08-01,18.4658,1.0019446964293144,17.463855303570686,65.23844,1.803500453572766,63.43493954642723
1942-09-01,17.55005,1.6232529986093833,15.926797001390616,63.590089999999996,2.92185539749689,60.66823460250311
1942-10-01,13.864194,0.7817665804209216,13.082427419579078,56.9555492,1.407179844757659,55.54836935524234
1942-11-01,11.86239,1.6029386234292082,10.25945137657079,53.352302,2.8852895221725747,50.467012477827424
1942-12-01,6.442327,-1.185398192490379,7.627725192490379,43.5961886,-2.133716746482682,45.72990534648268
1943-01-01,3.7595332,-1.1184427779966435,4.877975977996643,38.76715976,-2.013197000393958,40.78035676039396
1943-02-01,2.1989255,-1.25888232615281,3.45780782615281,35.9580659,-2.265988187075058,38.22405408707506
1943-03-01,2.39271,-0.8587197037626438,3.251429703762644,36.306878,-1.545695466772759,37.85257346677276
1943-04-01,3.565216,-1.1977076801404902,4.76292368014049,38.4173888,-2.1558738242528825,40.573262624252884
1943-05-01,7.430503,-0.2576105462995873,7.688113546299587,45.3749054,-0.4636989833392572,45.83860438333926
1943-06-01,12.357387,0.43311445812556587,11.924272541874434,54.2432966,0.7796060246260186,53.46369057537398
1943-07-01,16.535748,0.6332668953359214,15.90248110466408,61.76434640000001,1.1398804116046586,60.62446598839534
1943-08-01,17.751822,0.28796692529283735,17.463855074707162,63.9532796,0.5183404655271072,63.43493913447289
1943-09-01,16.306873,0.3800769987823289,15.92679600121767,61.352371399999996,0.684138597808192,60.66823280219181
1943-10-01,13.357334,0.27490703557924284,13.082426964420756,56.0432012,0.49483266404263715,55.548368535957366
1943-11-01,11.308901,1.0494484327183007,10.2594525672817,52.3560218,1.8890071788929412,50.46701462110706
1943-12-01,7.960203,0.3324782644006491,7.627724735599351,46.3283654,0.5984608759211684,45.72990452407883
1944-01-01,5.0504103,0.17243349025432564,4.877976809745674,41.090738540000004,0.31038028245778615,40.78035825754222
1944-02-01,3.5539777,0.0961701791761263,3.4578075208238737,38.39715986,0.17310632251702734,38.22405353748297
1944-03-01,2.7139237,-0.537505934398317,3.251429634398317,36.88506266,-0.9675106819169705,37.85257334191697
