"CommonName","Year","Count","CountPartyHour","PartyHours"
"Snow Goose",2003,2,0.0212201591511936,94.25
"Snow Goose",2004,0,0,58
"Snow Goose",2005,0,0,50.5
"Snow Goose",2006,0,0,103.25
"Snow Goose",2007,0,0,71.75
"Snow Goose",2008,0,0,60
"Snow Goose",2009,0,0,71.25
"Snow Goose",2010,0,0,92.25
"Snow Goose",2011,0,0,91.85
"Snow Goose",2012,0,0,89
"Snow Goose",2013,0,0,85.35
"Snow Goose",2014,0,0,105
"Snow Goose",2015,0,0,113.35
"Snow Goose",2016,0,0,55.95
"Snow Goose",2017,0,0,81.24
"Snow Goose",2018,0,0,76.9
"Snow Goose",2019,0,0,88.93
"Snow Goose",2020,0,0,114.31
"Snow Goose",2021,0,0,112.4
"Snowy Owl",1971,0,0,74
"Snowy Owl",1972,0,0,107
"Snowy Owl",1973,0,0,90
"Snowy Owl",1974,0,0,99
"Snowy Owl",1975,0,0,74
"Snowy Owl",1976,0,0,148.5
"Snowy Owl",1977,0,0,143
"Snowy Owl",1978,0,0,146
"Snowy Owl",1979,0,0,146.5
"Snowy Owl",1980,0,0,148
"Snowy Owl",1981,0,0,160.5
"Snowy Owl",1982,0,0,123.8
"Snowy Owl",1983,0,0,145.5
"Snowy Owl",1984,0,0,82
"Snowy Owl",1985,0,0,73
"Snowy Owl",1986,0,0,106.5
"Snowy Owl",1987,1,0.0136986301369863,73
"Snowy Owl",1988,0,0,93
"Snowy Owl",1989,0,0,60
"Snowy Owl",1990,0,0,82
"Snowy Owl",1991,0,0,94
"Snowy Owl",1992,0,0,100
"Snowy Owl",1993,0,0,90
"Snowy Owl",1994,2,0.0307692307692308,65
"Snowy Owl",1995,0,0,71
"Snowy Owl",1996,0,0,107.25
"Snowy Owl",1997,0,0,101
"Snowy Owl",1998,0,0,80.75
"Snowy Owl",1999,0,0,61.75
"Snowy Owl",2000,0,0,57.5
"Snowy Owl",2001,0,0,32
"Snowy Owl",2002,0,0,83.3
"Snowy Owl",2003,1,0.0106100795755968,94.25
"Snowy Owl",2004,0,0,58
"Snowy Owl",2005,0,0,50.5
"Snowy Owl",2006,2,0.0193704600484262,103.25
"Snowy Owl",2007,0,0,71.75
"Snowy Owl",2008,0,0,60
"Snowy Owl",2009,0,0,71.25
"Snowy Owl",2010,0,0,92.25
"Snowy Owl",2011,2,0.0217746325530757,91.85
"Snowy Owl",2012,0,0,89
"Snowy Owl",2013,2,0.0234329232571763,85.35
"Snowy Owl",2014,0,0,105
"Snowy Owl",2015,0,0,113.35
"Snowy Owl",2016,1,0.0178731009830206,55.95
"Snowy Owl",2017,0,0,81.24
"Snowy Owl",2018,0,0,76.9
"Snowy Owl",2019,0,0,88.93
"Snowy Owl",2020,0,0,114.31
"Snowy Owl",2021,0,0,112.4
"Song Sparrow",1971,5,0.0675675675675676,74
"Song Sparrow",1972,15,0.14018691588785,107
"Song Sparrow",1973,35,0.388888888888889,90
"Song Sparrow",1974,14,0.141414141414141,99
"Song Sparrow",1975,14,0.189189189189189,74
"Song Sparrow",1976,72,0.484848484848485,148.5
"Song Sparrow",1977,6,0.041958041958042,143
"Song Sparrow",1978,17,0.116438356164384,146
"Song Sparrow",1979,12,0.0819112627986348,146.5
"Song Sparrow",1980,42,0.283783783783784,148
"Song Sparrow",1981,18,0.11214953271028,160.5
"Song Sparrow",1982,19,0.153473344103393,123.8
"Song Sparrow",1983,12,0.0824742268041237,145.5
"Song Sparrow",1984,6,0.0731707317073171,82
"Song Sparrow",1985,12,0.164383561643836,73
"Song Sparrow",1986,2,0.0187793427230047,106.5
"Song Sparrow",1987,10,0.136986301369863,73
"Song Sparrow",1988,9,0.0967741935483871,93
"Song Sparrow",1989,10,0.166666666666667,60
"Song Sparrow",1990,5,0.0609756097560976,82
"Song Sparrow",1991,5,0.0531914893617021,94
"Song Sparrow",1992,7,0.07,100
"Song Sparrow",1993,5,0.0555555555555556,90
"Song Sparrow",1994,14,0.215384615384615,65
"Song Sparrow",1995,6,0.0845070422535211,71
"Song Sparrow",1996,8,0.0745920745920746,107.25
"Song Sparrow",1997,9,0.0891089108910891,101
"Song Sparrow",1998,12,0.148606811145511,80.75
"Song Sparrow",1999,1,0.0161943319838057,61.75
"Song Sparrow",2000,12,0.208695652173913,57.5
"Song Sparrow",2001,2,0.0625,32
"Song Sparrow",2002,12,0.14405762304922,83.3
"Song Sparrow",2003,4,0.0424403183023873,94.25
"Song Sparrow",2004,14,0.241379310344828,58
"Song Sparrow",2005,6,0.118811881188119,50.5
"Song Sparrow",2006,4,0.0387409200968523,103.25
"Song Sparrow",2007,4,0.0557491289198606,71.75
"Song Sparrow",2008,9,0.15,60
"Song Sparrow",2009,4,0.056140350877193,71.25
"Song Sparrow",2010,9,0.0975609756097561,92.25
"Song Sparrow",2011,11,0.119760479041916,91.85
"Song Sparrow",2012,6,0.0674157303370786,89
"Song Sparrow",2013,4,0.0468658465143527,85.35
"Song Sparrow",2014,13,0.123809523809524,105
"Song Sparrow",2015,12,0.105866784296427,113.35
"Song Sparrow",2016,7,0.125111706881144,55.95
"Song Sparrow",2017,4,0.0492368291482028,81.24
"Song Sparrow",2018,9,0.11703511053316,76.9
"Song Sparrow",2019,16,0.179916788485326,88.93
"Song Sparrow",2020,11,0.0962295512203657,114.31
"Song Sparrow",2021,6,0.0533807829181495,112.4
"Spruce Grouse",1971,0,0,74
"Spruce Grouse",1972,0,0,107
"Spruce Grouse",1973,0,0,90
"Spruce Grouse",1974,0,0,99
"Spruce Grouse",1975,0,0,74
"Spruce Grouse",1976,0,0,148.5
"Spruce Grouse",1977,0,0,143
"Spruce Grouse",1978,0,0,146
"Spruce Grouse",1979,0,0,146.5
"Spruce Grouse",1980,0,0,148
"Spruce Grouse",1981,0,0,160.5
"Spruce Grouse",1982,1,0.00807754442649435,123.8
"Spruce Grouse",1983,2,0.013745704467354,145.5
"Spruce Grouse",1984,0,0,82
"Spruce Grouse",1985,2,0.0273972602739726,73
"Spruce Grouse",1986,0,0,106.5
"Spruce Grouse",1987,0,0,73
"Spruce Grouse",1988,0,0,93
"Spruce Grouse",1989,0,0,60
"Spruce Grouse",1990,1,0.0121951219512195,82
"Spruce Grouse",1991,0,0,94
"Spruce Grouse",1992,0,0,100
"Spruce Grouse",1993,0,0,90
"Spruce Grouse",1994,0,0,65
"Spruce Grouse",1995,0,0,71
"Spruce Grouse",1996,0,0,107.25
"Spruce Grouse",1997,0,0,101
"Spruce Grouse",1998,1,0.0123839009287926,80.75
"Spruce Grouse",1999,0,0,61.75
"Spruce Grouse",2000,0,0,57.5
"Spruce Grouse",2001,0,0,32
"Spruce Grouse",2002,0,0,83.3
"Spruce Grouse",2003,0,0,94.25
"Spruce Grouse",2004,0,0,58
"Spruce Grouse",2005,0,0,50.5
"Spruce Grouse",2006,0,0,103.25
"Spruce Grouse",2007,0,0,71.75
"Spruce Grouse",2008,0,0,60
"Spruce Grouse",2009,0,0,71.25
"Spruce Grouse",2010,0,0,92.25
"Spruce Grouse",2011,0,0,91.85
"Spruce Grouse",2012,0,0,89
"Spruce Grouse",2013,0,0,85.35
"Spruce Grouse",2014,0,0,105
"Spruce Grouse",2015,0,0,113.35
"Spruce Grouse",2016,0,0,55.95
"Spruce Grouse",2017,0,0,81.24
"Spruce Grouse",2018,0,0,76.9
"Spruce Grouse",2019,1,0.0112447992803328,88.93
"Spruce Grouse",2020,0,0,114.31
"Spruce Grouse",2021,0,0,112.4
"Surf Scoter",1971,45,0.608108108108108,74
"Surf Scoter",1972,14,0.130841121495327,107
"Surf Scoter",1973,10,0.111111111111111,90
"Surf Scoter",1974,16,0.161616161616162,99
"Surf Scoter",1975,18,0.243243243243243,74
"Surf Scoter",1976,13,0.0875420875420875,148.5
"Surf Scoter",1977,17,0.118881118881119,143
"Surf Scoter",1978,10,0.0684931506849315,146
"Surf Scoter",1979,1,0.0068259385665529,146.5
"Surf Scoter",1980,7,0.0472972972972973,148
"Surf Scoter",1981,2,0.0124610591900312,160.5
"Surf Scoter",1982,39,0.315024232633279,123.8
"Surf Scoter",1983,3,0.0206185567010309,145.5
"Surf Scoter",1984,13,0.158536585365854,82
"Surf Scoter",1985,28,0.383561643835616,73
"Surf Scoter",1986,18,0.169014084507042,106.5
"Surf Scoter",1987,14,0.191780821917808,73
"Surf Scoter",1988,16,0.172043010752688,93
"Surf Scoter",1989,133,2.21666666666667,60
"Surf Scoter",1990,6,0.0731707317073171,82
"Surf Scoter",1991,5,0.0531914893617021,94
"Surf Scoter",1992,0,0,100
"Surf Scoter",1993,1,0.0111111111111111,90
"Surf Scoter",1994,13,0.2,65
"Surf Scoter",1995,3,0.0422535211267606,71
"Surf Scoter",1996,8,0.0745920745920746,107.25
"Surf Scoter",1997,3,0.0297029702970297,101
"Surf Scoter",1998,4,0.0495356037151703,80.75
"Surf Scoter",1999,1,0.0161943319838057,61.75
"Surf Scoter",2000,1,0.0173913043478261,57.5
"Surf Scoter",2001,20,0.625,32
"Surf Scoter",2002,27,0.324129651860744,83.3
"Surf Scoter",2003,5,0.0530503978779841,94.25
"Surf Scoter",2004,14,0.241379310344828,58
"Surf Scoter",2005,12,0.237623762376238,50.5
"Surf Scoter",2006,29,0.280871670702179,103.25
"Surf Scoter",2007,1,0.0139372822299652,71.75
"Surf Scoter",2008,2,0.0333333333333333,60
"Surf Scoter",2009,7,0.0982456140350877,71.25
"Surf Scoter",2010,24,0.260162601626016,92.25
"Surf Scoter",2011,51,0.55525313010343,91.85
"Surf Scoter",2012,25,0.280898876404494,89
"Surf Scoter",2013,34,0.398359695371998,85.35
"Surf Scoter",2014,42,0.4,105
"Surf Scoter",2015,59,0.520511689457433,113.35
"Surf Scoter",2016,55,0.98302055406613,55.95
"Surf Scoter",2017,4,0.0492368291482028,81.24
"Surf Scoter",2018,89,1.15734720416125,76.9
"Surf Scoter",2019,51,0.573484763296975,88.93
"Surf Scoter",2020,49,0.428658909981629,114.31
"Surf Scoter",2021,86,1.19610570236439,112.4
"Swamp Sparrow",1971,0,0,74
"Swamp Sparrow",1972,0,0,107
"Swamp Sparrow",1973,0,0,90
"Swamp Sparrow",1974,0,0,99
"Swamp Sparrow",1975,0,0,74
"Swamp Sparrow",1976,0,0,148.5
"Swamp Sparrow",1977,0,0,143
"Swamp Sparrow",1978,0,0,146
"Swamp Sparrow",1979,1,0.00826446280991736,146.5
"Swamp Sparrow",1980,0,0,148
"Swamp Sparrow",1981,2,0.0146520146520147,160.5
"Swamp Sparrow",1982,1,0.010752688172043,123.8
"Swamp Sparrow",1983,3,0.03,145.5
"Swamp Sparrow",1984,0,0,82
"Swamp Sparrow",1985,0,0,73
"Swamp Sparrow",1986,0,0,106.5
"Swamp Sparrow",1987,0,0,73
"Swamp Sparrow",1988,0,0,93
"Swamp Sparrow",1989,0,0,60
"Swamp Sparrow",1990,0,0,82
"Swamp Sparrow",1991,0,0,94
"Swamp Sparrow",1992,0,0,100
"Swamp Sparrow",1993,0,0,90
"Swamp Sparrow",1994,0,0,65
"Swamp Sparrow",1995,0,0,71
"Swamp Sparrow",1996,0,0,107.25
"Swamp Sparrow",1997,0,0,101
"Swamp Sparrow",1998,0,0,80.75
"Swamp Sparrow",1999,0,0,61.75
"Swamp Sparrow",2000,0,0,57.5
"Swamp Sparrow",2002,0,0,83.3
"Swamp Sparrow",2003,0,0,94.25
"Swamp Sparrow",2004,0,0,58
"Swamp Sparrow",2005,0,0,50.5
"Swamp Sparrow",2006,0,0,103.25
"Swamp Sparrow",2007,0,0,71.75
"Swamp Sparrow",2008,0,0,60
"Swamp Sparrow",2009,0,0,71.25
"Swamp Sparrow",2010,0,0,92.25
"Swamp Sparrow",2011,1,0.0201612903225806,91.85
"Swamp Sparrow",2012,0,0,89
"Swamp Sparrow",2013,0,0,85.35
"Swamp Sparrow",2014,0,0,105
"Swamp Sparrow",2015,0,0,113.35
"Swamp Sparrow",2016,0,0,55.95
"Swamp Sparrow",2017,0,0,81.24
"Swamp Sparrow",2018,0,0,76.9
"Swamp Sparrow",2019,0,0,88.93
"Swamp Sparrow",2020,0,0,114.31
"Swamp Sparrow",2001,0,0,32
"Swamp Sparrow",2021,0,0,112.4
"Thick-billed Murre",1971,6,0.0810810810810811,74
"Thick-billed Murre",1972,0,0,107
"Thick-billed Murre",1973,0,0,90
"Thick-billed Murre",1974,0,0,99
"Thick-billed Murre",1975,0,0,74
"Thick-billed Murre",1976,1,0.00673400673400673,148.5
"Thick-billed Murre",1977,0,0,143
"Thick-billed Murre",1978,0,0,146
"Thick-billed Murre",1979,0,0,146.5
"Thick-billed Murre",1980,0,0,148
"Thick-billed Murre",1981,0,0,160.5
"Thick-billed Murre",1982,0,0,123.8
"Thick-billed Murre",1983,0,0,145.5
"Thick-billed Murre",1984,0,0,82
"Thick-billed Murre",1985,0,0,73
"Thick-billed Murre",1986,3,0.028169014084507,106.5
"Thick-billed Murre",1987,2,0.0273972602739726,73
"Thick-billed Murre",1988,0,0,93
"Thick-billed Murre",1989,0,0,60
"Thick-billed Murre",1990,0,0,82
"Thick-billed Murre",1991,0,0,94
"Thick-billed Murre",1992,0,0,100
"Thick-billed Murre",1993,0,0,90
"Thick-billed Murre",1994,0,0,65
"Thick-billed Murre",1995,0,0,71
"Thick-billed Murre",1996,0,0,107.25
"Thick-billed Murre",1997,0,0,101
"Thick-billed Murre",1998,0,0,80.75
"Thick-billed Murre",1999,0,0,61.75
"Thick-billed Murre",2000,0,0,57.5
"Thick-billed Murre",2001,0,0,32
"Thick-billed Murre",2002,0,0,83.3
"Thick-billed Murre",2003,0,0,94.25
"Thick-billed Murre",2004,0,0,58
"Thick-billed Murre",2005,3,0.0594059405940594,50.5
"Thick-billed Murre",2006,0,0,103.25
"Thick-billed Murre",2007,0,0,71.75
"Thick-billed Murre",2008,3,0.05,60
"Thick-billed Murre",2009,0,0,71.25
"Thick-billed Murre",2010,0,0,92.25
"Thick-billed Murre",2011,0,0,91.85
"Thick-billed Murre",2012,0,0,89
"Thick-billed Murre",2013,0,0,85.35
"Thick-billed Murre",2014,0,0,105
"Thick-billed Murre",2015,0,0,113.35
"Thick-billed Murre",2016,2,0.0357462019660411,55.95
"Thick-billed Murre",2017,0,0,81.24
"Thick-billed Murre",2018,3,0.0390117035110533,76.9
"Thick-billed Murre",2019,0,0,88.93
"Thick-billed Murre",2020,0,0,114.31
"Thick-billed Murre",2021,0,0,112.4
"Townsend's Solitaire",1971,0,0,74
"Townsend's Solitaire",1972,0,0,107
"Townsend's Solitaire",1973,0,0,90
"Townsend's Solitaire",1974,0,0,99
"Townsend's Solitaire",1975,0,0,74
"Townsend's Solitaire",1976,0,0,148.5
"Townsend's Solitaire",1977,0,0,143
"Townsend's Solitaire",1978,0,0,146
"Townsend's Solitaire",1979,0,0,146.5
"Townsend's Solitaire",1980,0,0,148
"Townsend's Solitaire",1981,0,0,160.5
"Townsend's Solitaire",1982,0,0,123.8
"Townsend's Solitaire",1983,0,0,145.5
"Townsend's Solitaire",1984,0,0,82
"Townsend's Solitaire",1985,0,0,73
"Townsend's Solitaire",1986,0,0,106.5
"Townsend's Solitaire",1987,0,0,73
"Townsend's Solitaire",1988,0,0,93
"Townsend's Solitaire",1989,0,0,60
"Townsend's Solitaire",1990,1,0.018348623853211,82
"Townsend's Solitaire",1991,0,0,94
"Townsend's Solitaire",1992,0,0,100
"Townsend's Solitaire",1993,0,0,90
"Townsend's Solitaire",1994,0,0,65
"Townsend's Solitaire",1995,0,0,71
"Townsend's Solitaire",1996,0,0,107.25
"Townsend's Solitaire",1997,0,0,101
"Townsend's Solitaire",1998,0,0,80.75
"Townsend's Solitaire",1999,0,0,61.75
"Townsend's Solitaire",2000,0,0,57.5
"Townsend's Solitaire",2002,0,0,83.3
"Townsend's Solitaire",2003,0,0,94.25
"Townsend's Solitaire",2004,0,0,58
"Townsend's Solitaire",2005,0,0,50.5
"Townsend's Solitaire",2006,0,0,103.25
"Townsend's Solitaire",2007,0,0,71.75
"Townsend's Solitaire",2008,0,0,60
"Townsend's Solitaire",2009,0,0,71.25
"Townsend's Solitaire",2010,0,0,92.25
"Townsend's Solitaire",2011,0,0,91.85
"Townsend's Solitaire",2012,0,0,89
"Townsend's Solitaire",2013,0,0,85.35
"Townsend's Solitaire",2014,0,0,105
"Townsend's Solitaire",2015,0,0,113.35
"Townsend's Solitaire",2016,0,0,55.95
"Townsend's Solitaire",2017,0,0,81.24
"Townsend's Solitaire",2018,0,0,76.9
"Townsend's Solitaire",2019,0,0,88.93
"Townsend's Solitaire",2020,0,0,114.31
"Townsend's Solitaire",2001,0,0,32
"Townsend's Solitaire",2021,0,0,112.4
"Tufted Titmouse",1971,0,0,74
"Tufted Titmouse",1972,0,0,107
"Tufted Titmouse",1973,0,0,90
"Tufted Titmouse",1974,0,0,99
"Tufted Titmouse",1975,0,0,74
"Tufted Titmouse",1976,0,0,148.5
"Tufted Titmouse",1977,0,0,143
"Tufted Titmouse",1978,0,0,146
"Tufted Titmouse",1979,0,0,146.5
"Tufted Titmouse",1980,0,0,148
"Tufted Titmouse",1981,0,0,160.5
"Tufted Titmouse",1982,2,0.0161550888529887,123.8
"Tufted Titmouse",1983,0,0,145.5
"Tufted Titmouse",1984,0,0,82
"Tufted Titmouse",1985,0,0,73
"Tufted Titmouse",1986,0,0,106.5
"Tufted Titmouse",1987,0,0,73
"Tufted Titmouse",1988,0,0,93
"Tufted Titmouse",1989,0,0,60
"Tufted Titmouse",1990,0,0,82
"Tufted Titmouse",1991,0,0,94
"Tufted Titmouse",1992,0,0,100
"Tufted Titmouse",1993,0,0,90
"Tufted Titmouse",1994,0,0,65
"Tufted Titmouse",1995,1,0.0140845070422535,71
"Tufted Titmouse",1996,0,0,107.25
"Tufted Titmouse",1997,0,0,101
"Tufted Titmouse",1998,0,0,80.75
"Tufted Titmouse",1999,2,0.0323886639676113,61.75
"Tufted Titmouse",2000,0,0,57.5
"Tufted Titmouse",2001,0,0,32
"Tufted Titmouse",2002,1,0.0120048019207683,83.3
"Tufted Titmouse",2003,0,0,94.25
"Tufted Titmouse",2004,4,0.0689655172413793,58
"Tufted Titmouse",2005,2,0.0396039603960396,50.5
"Tufted Titmouse",2006,1,0.00968523002421308,103.25
"Tufted Titmouse",2007,6,0.0836236933797909,71.75
"Tufted Titmouse",2008,4,0.0666666666666667,60
"Tufted Titmouse",2009,0,0,71.25
"Tufted Titmouse",2010,6,0.0650406504065041,92.25
"Tufted Titmouse",2011,1,0.0108873162765378,91.85
"Tufted Titmouse",2012,2,0.0224719101123595,89
"Tufted Titmouse",2013,1,0.0117164616285882,85.35
"Tufted Titmouse",2014,2,0.019047619047619,105
"Tufted Titmouse",2015,9,0.0794000882223203,113.35
"Tufted Titmouse",2016,0,0,55.95
"Tufted Titmouse",2017,4,0.0492368291482028,81.24
"Tufted Titmouse",2018,5,0.0650195058517555,76.9
"Tufted Titmouse",2019,0,0,88.93
"Tufted Titmouse",2020,9,0.0787332691802992,114.31
"Tufted Titmouse",2021,8,0.0711743772241993,112.4
"Varied Thrush",1971,0,0,74
"Varied Thrush",1972,0,0,107
"Varied Thrush",1973,0,0,90
"Varied Thrush",1974,0,0,99
"Varied Thrush",1975,0,0,74
"Varied Thrush",1976,0,0,148.5
"Varied Thrush",1977,0,0,143
"Varied Thrush",1978,0,0,146
"Varied Thrush",1979,0,0,146.5
"Varied Thrush",1980,1,0.00854700854700855,148
"Varied Thrush",1981,0,0,160.5
"Varied Thrush",1982,0,0,123.8
"Varied Thrush",1983,0,0,145.5
"Varied Thrush",1984,0,0,82
"Varied Thrush",1985,0,0,73
"Varied Thrush",1986,0,0,106.5
"Varied Thrush",1987,0,0,73
"Varied Thrush",1988,0,0,93
"Varied Thrush",1989,0,0,60
"Varied Thrush",1990,0,0,82
"Varied Thrush",1991,0,0,94
"Varied Thrush",1992,0,0,100
"Varied Thrush",1993,0,0,90
"Varied Thrush",1994,0,0,65
"Varied Thrush",1995,0,0,71
"Varied Thrush",1996,0,0,107.25
"Varied Thrush",1997,0,0,101
"Varied Thrush",1998,0,0,80.75
"Varied Thrush",1999,0,0,61.75
"Varied Thrush",2000,0,0,57.5
"Varied Thrush",2002,0,0,83.3
"Varied Thrush",2003,0,0,94.25
"Varied Thrush",2004,0,0,58
"Varied Thrush",2005,0,0,50.5
"Varied Thrush",2006,0,0,103.25
"Varied Thrush",2007,0,0,71.75
"Varied Thrush",2008,0,0,60
"Varied Thrush",2009,0,0,71.25
"Varied Thrush",2010,0,0,92.25
"Varied Thrush",2011,0,0,91.85
"Varied Thrush",2012,0,0,89
"Varied Thrush",2013,0,0,85.35
"Varied Thrush",2014,0,0,105
"Varied Thrush",2015,0,0,113.35
"Varied Thrush",2016,0,0,55.95
"Varied Thrush",2017,0,0,81.24
"Varied Thrush",2018,0,0,76.9
"Varied Thrush",2019,0,0,88.93
"Varied Thrush",2020,0,0,114.31
"Varied Thrush",2001,0,0,32
"Varied Thrush",2021,0,0,112.4
"White-breasted Nuthatch",1971,5,0.0675675675675676,74
"White-breasted Nuthatch",1972,9,0.0841121495327103,107
"White-breasted Nuthatch",1973,15,0.166666666666667,90
"White-breasted Nuthatch",1974,13,0.131313131313131,99
"White-breasted Nuthatch",1975,2,0.027027027027027,74
"White-breasted Nuthatch",1976,0,0,148.5
"White-breasted Nuthatch",1977,17,0.118881118881119,143
"White-breasted Nuthatch",1978,0,0,146
"White-breasted Nuthatch",1979,18,0.122866894197952,146.5
"White-breasted Nuthatch",1980,5,0.0337837837837838,148
"White-breasted Nuthatch",1981,16,0.0996884735202492,160.5
"White-breasted Nuthatch",1982,18,0.145395799676898,123.8
"White-breasted Nuthatch",1983,19,0.130584192439863,145.5
"White-breasted Nuthatch",1984,7,0.0853658536585366,82
"White-breasted Nuthatch",1985,2,0.0273972602739726,73
"White-breasted Nuthatch",1986,4,0.0375586854460094,106.5
"White-breasted Nuthatch",1987,5,0.0684931506849315,73
"White-breasted Nuthatch",1988,9,0.0967741935483871,93
"White-breasted Nuthatch",1989,5,0.0833333333333333,60
"White-breasted Nuthatch",1990,12,0.146341463414634,82
"White-breasted Nuthatch",1991,0,0,94
"White-breasted Nuthatch",1992,8,0.08,100
"White-breasted Nuthatch",1993,9,0.1,90
"White-breasted Nuthatch",1994,2,0.0307692307692308,65
"White-breasted Nuthatch",1995,3,0.0422535211267606,71
"White-breasted Nuthatch",1996,0,0,107.25
"White-breasted Nuthatch",1997,9,0.0891089108910891,101
"White-breasted Nuthatch",1998,0,0,80.75
"White-breasted Nuthatch",1999,7,0.11336032388664,61.75
"White-breasted Nuthatch",2000,1,0.0173913043478261,57.5
"White-breasted Nuthatch",2001,5,0.15625,32
"White-breasted Nuthatch",2002,0,0,83.3
"White-breasted Nuthatch",2003,28,0.297082228116711,94.25
"White-breasted Nuthatch",2004,3,0.0517241379310345,58
"White-breasted Nuthatch",2005,6,0.118811881188119,50.5
"White-breasted Nuthatch",2006,4,0.0387409200968523,103.25
"White-breasted Nuthatch",2007,8,0.111498257839721,71.75
"White-breasted Nuthatch",2008,0,0,60
"White-breasted Nuthatch",2009,12,0.168421052631579,71.25
"White-breasted Nuthatch",2010,9,0.0975609756097561,92.25
"White-breasted Nuthatch",2011,7,0.0762112139357648,91.85
"White-breasted Nuthatch",2012,10,0.112359550561798,89
"White-breasted Nuthatch",2013,8,0.0937316930287053,85.35
"White-breasted Nuthatch",2014,19,0.180952380952381,105
"White-breasted Nuthatch",2015,9,0.0794000882223203,113.35
"White-breasted Nuthatch",2016,10,0.178731009830206,55.95
"White-breasted Nuthatch",2017,6,0.0738552437223043,81.24
"White-breasted Nuthatch",2018,23,0.299089726918075,76.9
"White-breasted Nuthatch",2019,4,0.0449791971213314,88.93
"White-breasted Nuthatch",2020,27,0.236199807540898,114.31
"White-breasted Nuthatch",2021,18,0.160142348754448,112.4
"White-crowned Sparrow",1971,0,0,74
"White-crowned Sparrow",1972,2,0.0186915887850467,107
"White-crowned Sparrow",1973,1,0.0111111111111111,90
"White-crowned Sparrow",1974,0,0,99
"White-crowned Sparrow",1975,0,0,74
"White-crowned Sparrow",1976,2,0.0134680134680135,148.5
"White-crowned Sparrow",1977,0,0,143
"White-crowned Sparrow",1978,0,0,146
"White-crowned Sparrow",1979,0,0,146.5
"White-crowned Sparrow",1980,4,0.027027027027027,148
"White-crowned Sparrow",1981,0,0,160.5
"White-crowned Sparrow",1982,0,0,123.8
"White-crowned Sparrow",1983,0,0,145.5
"White-crowned Sparrow",1984,0,0,82
"White-crowned Sparrow",1985,0,0,73
"White-crowned Sparrow",1986,0,0,106.5
"White-crowned Sparrow",1987,0,0,73
"White-crowned Sparrow",1988,0,0,93
"White-crowned Sparrow",1989,0,0,60
"White-crowned Sparrow",1990,0,0,82
"White-crowned Sparrow",1991,0,0,94
"White-crowned Sparrow",1992,0,0,100
"White-crowned Sparrow",1993,0,0,90
"White-crowned Sparrow",1994,0,0,65
"White-crowned Sparrow",1995,0,0,71
"White-crowned Sparrow",1996,0,0,107.25
"White-crowned Sparrow",1997,0,0,101
"White-crowned Sparrow",1998,0,0,80.75
"White-crowned Sparrow",1999,0,0,61.75
"White-crowned Sparrow",2000,0,0,57.5
"White-crowned Sparrow",2001,0,0,32
"White-crowned Sparrow",2002,0,0,83.3
"White-crowned Sparrow",2003,0,0,94.25
"White-crowned Sparrow",2004,0,0,58
"White-crowned Sparrow",2005,0,0,50.5
"White-crowned Sparrow",2006,0,0,103.25
"White-crowned Sparrow",2007,0,0,71.75
"White-crowned Sparrow",2008,0,0,60
"White-crowned Sparrow",2009,0,0,71.25
"White-crowned Sparrow",2010,0,0,92.25
"White-crowned Sparrow",2011,0,0,91.85
"White-crowned Sparrow",2012,0,0,89
"White-crowned Sparrow",2013,0,0,85.35
"White-crowned Sparrow",2014,0,0,105
"White-crowned Sparrow",2015,1,0.00882223202470225,113.35
"White-crowned Sparrow",2016,0,0,55.95
"White-crowned Sparrow",2017,0,0,81.24
"White-crowned Sparrow",2018,0,0,76.9
"White-crowned Sparrow",2019,0,0,88.93
"White-crowned Sparrow",2020,0,0,114.31
"White-crowned Sparrow",2021,0,0,112.4
"White-throated Sparrow",1971,11,0.148648648648649,74
"White-throated Sparrow",1972,21,0.196261682242991,107
"White-throated Sparrow",1973,143,1.58888888888889,90
"White-throated Sparrow",1974,17,0.171717171717172,99
"White-throated Sparrow",1975,34,0.459459459459459,74
"White-throated Sparrow",1976,362,2.43771043771044,148.5
"White-throated Sparrow",1977,16,0.111888111888112,143
"White-throated Sparrow",1978,14,0.0958904109589041,146
"White-throated Sparrow",1979,10,0.068259385665529,146.5
"White-throated Sparrow",1980,204,1.37837837837838,148
"White-throated Sparrow",1981,22,0.137071651090343,160.5
"White-throated Sparrow",1982,16,0.12924071082391,123.8
"White-throated Sparrow",1983,8,0.0549828178694158,145.5
"White-throated Sparrow",1984,3,0.0365853658536585,82
"White-throated Sparrow",1985,8,0.10958904109589,73
"White-throated Sparrow",1986,7,0.0657276995305164,106.5
"White-throated Sparrow",1987,8,0.10958904109589,73
"White-throated Sparrow",1988,14,0.150537634408602,93
"White-throated Sparrow",1989,4,0.0666666666666667,60
"White-throated Sparrow",1990,2,0.024390243902439,82
"White-throated Sparrow",1991,9,0.0957446808510638,94
"White-throated Sparrow",1992,12,0.12,100
"White-throated Sparrow",1993,6,0.0666666666666667,90
"White-throated Sparrow",1994,17,0.261538461538462,65
"White-throated Sparrow",1995,1,0.0140845070422535,71
"White-throated Sparrow",1996,0,0,107.25
"White-throated Sparrow",1997,11,0.108910891089109,101
"White-throated Sparrow",1998,11,0.136222910216718,80.75
"White-throated Sparrow",1999,0,0,61.75
"White-throated Sparrow",2000,7,0.121739130434783,57.5
"White-throated Sparrow",2001,2,0.0625,32
